Customer ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
4729-XKASR,1,United States,California,San Jose,95123,"37.238758, -121.828375",37.238758,-121.828375
4730-AWNAU,1,United States,California,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083
4732-RRJZC,1,United States,California,Bridgeville,95526,"40.372532, -123.525626",40.372532,-123.525626
4735-ASGMA,1,United States,California,Carnelian Bay,96140,"39.227434, -120.091806",39.227434,-120.091806
4735-BJKOU,1,United States,California,Los Angeles,90039,"34.110845, -118.259595",34.110845,-118.259595
4737-AQCPU,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582
4737-HOBAX,1,United States,California,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352
4741-WWJQZ,1,United States,California,Forestville,95436,"38.499302, -122.92444",38.499302,-122.92444
4742-DRORA,1,United States,California,Mecca,92254,"33.543835, -115.993906",33.543835,-115.993906
4742-TXUEX,1,United States,California,Rialto,92376,"34.109775, -117.378904",34.109775,-117.378904
4745-LSPLO,1,United States,California,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052
4747-LCAQL,1,United States,California,Los Angeles,90037,"34.002642, -118.287596",34.002642,-118.287596
4749-OJKQU,1,United States,California,San Jose,95132,"37.424655, -121.74841",37.424655,-121.74841
4749-VFKVB,1,United States,California,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723
4750-UKWJK,1,United States,California,Gilroy,95020,"37.03889, -121.528955",37.03889,-121.528955
4750-ZRXIU,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746
4751-ERMAN,1,United States,California,Gazelle,96034,"41.411315, -122.697236",41.411315,-122.697236
4753-PADAS,1,United States,California,Bieber,96009,"41.083464, -121.107929",41.083464,-121.107929
4759-PXTAN,1,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516
4759-TRPLW,1,United States,California,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648
4760-THGOT,1,United States,California,San Jose,95134,"37.42765, -121.945416",37.42765,-121.945416
4760-XOHVN,1,United States,California,Myers Flat,95554,"40.267158, -123.805913",40.267158,-123.805913
4763-PGDPO,1,United States,California,Sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447
4765-OXPPD,1,United States,California,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437
4767-HZZHQ,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565
4770-QAZXN,1,United States,California,Tomales,94971,"38.240769, -122.901041",38.240769,-122.901041
4770-UEZOX,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
4774-HHGGS,1,United States,California,Janesville,96114,"40.294034, -120.512622",40.294034,-120.512622
4776-XSKYQ,1,United States,California,Laguna Hills,92653,"33.606899, -117.717854",33.606899,-117.717854
4778-IZARL,1,United States,California,New Cuyama,93254,"34.956577, -119.750142",34.956577,-119.750142
4779-ZGICK,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939
4781-ZXYGU,1,United States,California,Sausalito,94965,"37.848641, -122.515692",37.848641,-122.515692
4782-OSFXZ,1,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078
4785-FCIFB,1,United States,California,Forest Falls,92339,"34.067699, -116.903891",34.067699,-116.903891
4785-NKHCX,1,United States,California,O Neals,93645,"37.140104, -119.657092",37.140104,-119.657092
4785-QRJHC,1,United States,California,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129
4786-UKSNZ,1,United States,California,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111
4789-KWMXN,1,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002
4791-QRGMF,1,United States,California,Miranda,95553,"40.210895, -123.86",40.210895,-123.86
4795-KTRTH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774
4795-UXVCJ,1,United States,California,Gonzales,93926,"36.52588, -121.396719",36.52588,-121.396719
4795-WRNVT,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168
4797-AXPXK,1,United States,California,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917
4797-MIWUM,1,United States,California,Goleta,93117,"34.489983, -120.091246",34.489983,-120.091246
4800-CZMPC,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689
4800-VHZKI,1,United States,California,San Diego,92122,"32.85723, -117.209782",32.85723,-117.209774
4801-JZAZL,1,United States,California,Angelus Oaks,92305,"34.1678, -116.86433",34.1678,-116.86433
4801-KFYKL,1,United States,California,Granada Hills,91344,"34.291273, -118.505104",34.291273,-118.505104
4803-AXVYP,1,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372
4803-LBYPN,1,United States,California,Orange,92868,"33.787796, -117.875928",33.787796,-117.875928
4804-NCPET,1,United States,California,Clearlake,95422,"38.965804, -122.631779",38.965804,-122.631779
4806-DXQCE,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222
4806-HIPDW,1,United States,California,Calimesa,92320,"33.982787, -117.057627",33.982787,-117.057627
4806-KEXQR,1,United States,California,Lockeford,95237,"38.166791, -121.14207",38.166791,-121.14207
4807-IZYOZ,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499
4808-YNLEU,1,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565
4811-JBUVU,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138
4813-HQMGZ,1,United States,California,Ducor,93218,"35.846067, -119.004073",35.846067,-119.004073
4815-GBTCD,1,United States,California,Wishon,93669,"37.287758, -119.548156",37.287758,-119.548156
4815-TUMEQ,1,United States,California,Lynwood,90262,"33.923573, -118.200669",33.923573,-118.200669
4815-YOSUK,1,United States,California,Aliso Viejo,92656,"33.571259, -117.731917",33.571259,-117.731917
4816-JBHOV,1,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061
4816-LXZYW,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416
4816-OKWNX,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613
4817-KEQSP,1,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473
4817-QRJSX,1,United States,California,Clovis,93612,"36.814539, -119.711868",36.814539,-119.711868
4817-VYYWS,1,United States,California,Silverado,92676,"33.782346, -117.635263",33.782346,-117.635263
4818-DRBQT,1,United States,California,Farmersville,93223,"36.29878, -119.201028",36.29878,-119.201028
4818-QIUFN,1,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973
4819-HJPIW,1,United States,California,Avery,95224,"38.208336, -120.339938",38.208336,-120.339938
4821-SJHJV,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485
4821-WQOYN,1,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214
4822-LPTYJ,1,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504
4822-NGOCH,1,United States,California,Sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447
4822-RVYBB,1,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597
4822-YCXMX,1,United States,California,Fresno,93705,"36.78724, -119.827813",36.78724,-119.827813
4824-GUCBY,1,United States,California,San Francisco,94127,"37.736535, -122.45732",37.736535,-122.45732
4825-FUREZ,1,United States,California,San Jose,95148,"37.339533, -121.777179",37.339533,-121.777179
4825-XJGDM,1,United States,California,Mccloud,96057,"41.251322, -122.105209",41.251322,-122.105209
4826-DXMUP,1,United States,California,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299
4826-TZEVA,1,United States,California,O Neals,93645,"37.140104, -119.657092",37.140104,-119.657092
4826-XTSOH,1,United States,California,Moss Landing,95039,"36.863303, -121.781632",36.863303,-121.781632
4827-DPADN,1,United States,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,-118.177576
4827-LTQRJ,1,United States,California,Shasta,96087,"40.617614, -122.512861",40.617614,-122.512861
4827-USJHP,1,United States,California,Glendale,91208,"34.195386, -118.238508",34.195386,-118.238508
4828-FAZPK,1,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634
4829-AUOAX,1,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977
4829-ZLJTK,1,United States,California,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352
4830-FAXFM,1,United States,California,Korbel,95550,"40.7666, -123.80458",40.7666,-123.80458
4831-EOBFE,1,United States,California,Mountain Ranch,95246,"38.264262, -120.515133",38.264262,-120.515133
4832-VRBMR,1,United States,California,Parker Dam,92267,"34.273872, -114.192901",34.273872,-114.192901
4833-QTJNO,1,United States,California,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174
4835-YSJMR,1,United States,California,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825
4836-WNFNO,1,United States,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,-118.177576
4837-PZTIC,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794
4837-QUSFT,1,United States,California,Oakley,94561,"37.999406, -121.686241",37.999406,-121.686241
4840-ORQXB,1,United States,California,Sierra Madre,91024,"34.168686, -118.057505",34.168686,-118.057505
4844-JJWUY,1,United States,California,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781
4846-WHAFZ,1,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188
4847-QNOKA,1,United States,California,Modesto,95355,"37.672906, -120.946594",37.672906,-120.946594
4847-TAJYI,1,United States,California,Chula Vista,91911,"32.607964, -117.059459",32.607964,-117.059459
4849-PYRLQ,1,United States,California,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583
4851-BQDNX,1,United States,California,Oxnard,93035,"34.18454, -119.224666",34.18454,-119.224666
4853-OITSN,1,United States,California,Oakland,94606,"37.792489, -122.244314",37.792489,-122.244314
4853-RULSV,1,United States,California,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051
4854-CIDCF,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833,-118.229715
4854-SSLTN,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062
4855-SNKMY,1,United States,California,Los Angeles,90024,"34.066303, -118.435479",34.066303,-118.435479
4859-ZSRDZ,1,United States,California,Vacaville,95687,"38.333133, -121.920151",38.333133,-121.920151
4860-IJUDE,1,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238
4860-YZGZM,1,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285
4868-AADLV,1,United States,California,Durham,95938,"39.607831, -121.777959",39.607831,-121.777959
4869-EPIUS,1,United States,California,San Rafael,94901,"37.972662, -122.491452",37.972662,-122.491452
4871-JTKJF,1,United States,California,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281
4872-JCVCA,1,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973
4872-VXRIL,1,United States,California,Lancaster,93536,"34.741406, -118.38111",34.741406,-118.38111
4873-ILOLJ,1,United States,California,Sunol,94586,"37.587494, -121.862856",37.587494,-121.862856
4877-EVATK,1,United States,California,Elk,95432,"39.108252, -123.645121",39.108252,-123.645121
4877-TSOFF,1,United States,California,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561
4878-BUNFV,1,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175
4879-GZLFH,1,United States,California,Buena Park,90621,"33.874224, -117.993368",33.874224,-117.993368
4881-GQJTW,1,United States,California,Taylorsville,95983,"40.053684, -120.743116",40.053684,-120.743116
4881-JVQOD,1,United States,California,Oxnard,93030,"34.223244, -119.18012",34.223244,-119.18012
4883-KCPZJ,1,United States,California,Deer Park,94576,"38.554383, -122.474773",38.554383,-122.474773
4883-QICIH,1,United States,California,Bodega Bay,94923,"38.377165, -123.037957",38.377165,-123.037957
4884-LEVMQ,1,United States,California,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231
4884-TVUQF,1,United States,California,Occidental,95465,"38.415003, -122.998726",38.415003,-122.998726
4884-ZTHVF,1,United States,California,Santa Cruz,95065,"37.031404, -121.981865",37.031404,-121.981865
4890-VMUAV,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729
4891-NLUBA,1,United States,California,Paynes Creek,96075,"40.343213, -121.815412",40.343213,-121.815412
4892-VLANZ,1,United States,California,Colusa,95932,"39.273096, -122.050763",39.273096,-122.050763
4893-GYUJU,1,United States,California,Oregon House,95962,"39.342587, -121.249833",39.342587,-121.249833
4895-TMWIR,1,United States,California,San Diego,92122,"32.85723, -117.209778",32.85723,-117.209774
4896-CPRPF,1,United States,California,Valley Ford,94972,"38.339996, -122.935056",38.339996,-122.935056
4897-QSUYC,1,United States,California,Amboy,92304,"34.559882, -115.637164",34.559882,-115.637164
4900-MSOMT,1,United States,California,Carnelian Bay,96140,"39.227434, -120.091806",39.227434,-120.091806
4902-OHLSK,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992
4903-CNOZC,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729
4903-UYAVB,1,United States,California,Lathrop,95330,"37.80821, -121.308401",37.80821,-121.308401
4905-JEFDW,1,United States,California,Palo Alto,94306,"37.416159, -122.131337",37.416159,-122.131337
4906-ZHGPK,1,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081
4908-XAXAY,1,United States,California,Buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413
4909-JOUPP,1,United States,California,Tahoma,96142,"39.061227, -120.179546",39.061227,-120.179546
4910-AQFFX,1,United States,California,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821
4910-GMJOT,1,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531
4911-BANWH,1,United States,California,Sunland,91040,"34.282704, -118.312929",34.282704,-118.312929
4912-PIGUY,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666
4913-EHYUI,1,United States,California,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771
4915-BFSXL,1,United States,California,Mount Hermon,95041,"37.051166, -122.056194",37.051166,-122.056194
4918-FYJNT,1,United States,California,Los Angeles,90063,"34.044271, -118.185237",34.044271,-118.185237
4918-QLLIW,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507
4919-IKATY,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
4919-MOAVT,1,United States,California,Pasadena,91103,"34.167465, -118.165327",34.167465,-118.165327
4922-CVPDX,1,United States,California,Westminster,92683,"33.752591, -117.993661",33.752591,-117.993661
4923-ADWXJ,1,United States,California,Igo,96047,"40.524535, -122.647172",40.524535,-122.647172
4925-LMHOK,1,United States,California,Stockton,95212,"38.049457, -121.21653",38.049457,-121.21653
4926-UMJZD,1,United States,California,Mt Baldy,91759,"34.231318, -117.662032",34.231318,-117.662032
4927-WWOOZ,1,United States,California,Pacific Grove,93950,"36.618337, -121.926417",36.618337,-121.926417
4929-BSTRX,1,United States,California,Oxnard,93030,"34.223244, -119.18012",34.223244,-119.18012
4929-ROART,1,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422
4929-XIHVW,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613
4931-TRZWN,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696
4933-BSAIP,1,United States,California,Northridge,91324,"34.238208, -118.55029",34.238208,-118.55029
4933-IKULF,1,United States,California,Pinon Hills,92372,"34.459322, -117.629729",34.459322,-117.629729
4936-YPJNK,1,United States,California,Rosamond,93560,"34.903052, -118.411251",34.903052,-118.411251
4937-QPZPO,1,United States,California,Snelling,95369,"37.521708, -120.426843",37.521708,-120.426843
4939-KYYPY,1,United States,California,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741
4940-KHCWD,1,United States,California,Downey,90240,"33.956228, -118.120993",33.956228,-118.120993
4942-VZZOM,1,United States,California,Tupman,93276,"35.316263, -119.402559",35.316263,-119.402559
4945-RVMTE,1,United States,California,Blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201
4946-EDSEW,1,United States,California,Compton,90221,"33.885811, -118.206459",33.885811,-118.206459
4947-DSMXK,1,United States,California,Farmersville,93223,"36.29878, -119.201028",36.29878,-119.201028
4948-WBBKL,1,United States,California,Dunnigan,95937,"38.931425, -121.946081",38.931425,-121.946081
4950-BDEUX,1,United States,California,Apple Valley,92308,"34.424926, -117.184503",34.424926,-117.184503
4950-HKQTE,1,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864
4951-UKAAQ,1,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252
4952-YSOGZ,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917
4955-VCWBI,1,United States,California,Markleeville,96120,"38.735789, -119.85798",38.735789,-119.85798
4957-SREEC,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
4957-TIALW,1,United States,California,Corona,92880,"33.918043, -117.617809",33.918043,-117.617809
4957-TREIR,1,United States,California,Stratford,93266,"36.175255, -119.813805",36.175255,-119.813805
4958-GZWIY,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499
4958-XCBDQ,1,United States,California,Victorville,92394,"34.567058, -117.362329",34.567058,-117.362329
4959-JOSRX,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436
4962-CHQPW,1,United States,California,Greenville,95947,"40.160386, -120.835428",40.160386,-120.835428
4967-WPNCF,1,United States,California,Huron,93234,"36.217864, -120.080117",36.217864,-120.080117
4971-PUYQO,1,United States,California,San Diego,92109,"32.787836, -117.232357",32.787836,-117.232376
4973-MGTON,1,United States,California,Topaz,96133,"38.636052, -119.489162",38.636052,-119.489162
4973-RLZVI,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696
4976-LNFVV,1,United States,California,Daly City,94015,"37.680844, -122.48131",37.680844,-122.48131
4979-HPRFL,1,United States,California,Garden Grove,92841,"33.786738, -117.982564",33.786738,-117.982564
4980-URKXC,1,United States,California,Fort Irwin,92310,"35.349241, -116.770281",35.349241,-116.770281
4981-FLTMF,1,United States,California,Springville,93265,"36.245926, -118.693138",36.245926,-118.693138
4983-CCWMC,1,United States,California,Creston,93432,"35.480896, -120.469476",35.480896,-120.469476
4983-CLMLV,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221
4986-MXSFP,1,United States,California,San Leandro,94579,"37.687264, -122.15728",37.687264,-122.15728
4987-GQWPO,1,United States,California,Huntington Beach,92647,"33.723579, -118.005441",33.723579,-118.005441
4988-IQIGL,1,United States,California,Canoga Park,91304,"34.224377, -118.632656",34.224377,-118.632656
4989-LIXVT,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222
4990-ALDGW,1,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946
4992-LTJNE,1,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691
4993-JCRGJ,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865
4994-OBRSZ,1,United States,California,Weed,96094,"41.465121, -122.380947",41.465121,-122.380947
4998-IKFSE,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886
4999-IEZLT,1,United States,California,Susanville,96130,"40.559177, -120.612113",40.559177,-120.612113
5002-GCQFH,1,United States,California,Hercules,94547,"37.991259, -122.214945",37.991259,-122.214945
5003-OKNNK,1,United States,California,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841
5003-XZWWO,1,United States,California,Capistrano Beach,92624,"33.458754, -117.665104",33.458754,-117.665104
5006-MXVRN,1,United States,California,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653
5010-IPEAQ,1,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907
5012-YSPJJ,1,United States,California,Nubieber,96068,"41.082472, -121.195215",41.082472,-121.195215
5013-SBUIH,1,United States,California,Stockton,95202,"37.959706, -121.287669",37.959706,-121.287669
5014-GSOUQ,1,United States,California,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066
5014-WUQMG,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696
5016-ETTFF,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338
5016-IBERQ,1,United States,California,Simi Valley,93063,"34.296813, -118.685703",34.296813,-118.685703
5016-LIPDW,1,United States,California,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641
5018-GWURO,1,United States,California,Novato,94949,"38.067204, -122.524004",38.067204,-122.524004
5018-HEKFO,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367
5018-LXQQG,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957
5019-GQVCR,1,United States,California,Westlake Village,91361,"34.130992, -118.894673",34.130992,-118.894673
5020-ZSTTY,1,United States,California,San Diego,92122,"32.85723, -117.209761",32.85723,-117.209774
5022-JNQEQ,1,United States,California,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193
5022-KVDQT,1,United States,California,Woodland Hills,91364,"34.153733, -118.593408",34.153733,-118.593408
5025-GOOKI,1,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.00474,-122.663717
5027-QPKTE,1,United States,California,Modesto,95350,"37.671806, -121.007575",37.671806,-121.007575
5027-XWQHA,1,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422
5027-YOCXN,1,United States,California,Cardiff By The Sea,92007,"33.015866, -117.272254",33.015866,-117.272254
5028-GZLDO,1,United States,California,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185
5028-HTLJB,1,United States,California,New Cuyama,93254,"34.956577, -119.750142",34.956577,-119.750142
5032-MIYKT,1,United States,California,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449
5032-USPKF,1,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055
5035-BVCXS,1,United States,California,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338
5035-PGZXH,1,United States,California,Chico,95926,"39.745712, -121.84333",39.745712,-121.84333
5038-ETMLM,1,United States,California,Sacramento,95823,"38.475465, -121.443625",38.475465,-121.443625
5039-LZRQT,1,United States,California,Mountain Center,92561,"33.638645, -116.55783",33.638645,-116.55783
5043-TRZWM,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582
5044-LRQAQ,1,United States,California,Ladera Ranch,92694,"33.569186, -117.640055",33.569186,-117.640055
5044-XDPYX,1,United States,California,Chico,95973,"39.903272, -121.843567",39.903272,-121.843567
5046-NUHWD,1,United States,California,Hacienda Heights,91745,"33.998471, -117.973758",33.998471,-117.973758
5047-LHVLY,1,United States,California,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937
5049-GLYVG,1,United States,California,Badger,93603,"36.64545, -118.924982",36.64545,-118.924982
5049-MUBWG,1,United States,California,Carmel By The Sea,93921,"36.554618, -121.922239",36.554618,-121.922239
5052-PNLOS,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204
5054-IEXZT,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
5055-BRMNE,1,United States,California,Friant,93626,"37.027663, -119.69056",37.027663,-119.69056
5055-MGMGF,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992
5056-FIMPT,1,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295,-121.439819
5057-LCOUI,1,United States,California,Nipomo,93444,"35.050345, -120.489599",35.050345,-120.489599
5057-RKGLH,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698
5060-TQUQN,1,United States,California,Rancho Cucamonga,91701,"34.132275, -117.611478",34.132275,-117.611478
5061-PBXFW,1,United States,California,San Jose,95129,"37.305622, -122.000887",37.305622,-122.000887
5062-CJJKH,1,United States,California,Burbank,91505,"34.174215, -118.345928",34.174215,-118.345928
5063-IUOKK,1,United States,California,Santa Barbara,93111,"34.460197, -119.802602",34.460197,-119.802602
5066-GFJMM,1,United States,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428
5067-DGXLL,1,United States,California,Alleghany,95910,"39.467828, -120.841386",39.467828,-120.841386
5067-WJEUN,1,United States,California,Bakersfield,93308,"35.559617, -118.925185",35.559617,-118.925185
5067-XJQFU,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959
5071-FBJFS,1,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732
5073-RZGBK,1,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287
5073-WXOYN,1,United States,California,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132
5074-FBGHB,1,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559
5075-JSDKI,1,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964
5076-YVXCM,1,United States,California,Tupman,93276,"35.316263, -119.402559",35.316263,-119.402559
5077-DXTCG,1,United States,California,Challenge,95925,"39.461768, -121.195825",39.461768,-121.195825
5081-NWSUP,1,United States,California,San Jose,95122,"37.32886, -121.834567",37.32886,-121.834567
5084-OOVCJ,1,United States,California,Canyon Dam,95923,"40.171312, -121.120605",40.171312,-121.120605
5087-SUURX,1,United States,California,Yorba Linda,92887,"33.884073, -117.732197",33.884073,-117.732197
5088-QZLRL,1,United States,California,Corona,92881,"33.833686, -117.513063",33.833686,-117.513063
5089-IFSDP,1,United States,California,Huntington Beach,92647,"33.723579, -118.005441",33.723579,-118.005441
5090-EMGTC,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338
5091-HFAZW,1,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611
5092-STPKP,1,United States,California,Platina,96076,"40.367964, -122.937379",40.367964,-122.937379
5093-FEGLU,1,United States,California,San Francisco,94105,"37.789168, -122.395009",37.789168,-122.395009
5095-AESKG,1,United States,California,Sausalito,94965,"37.848641, -122.515692",37.848641,-122.515692
5095-ETBRJ,1,United States,California,Lakeport,95453,"39.080469, -122.955176",39.080469,-122.955176
5099-BAILX,1,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008
5103-MHMHY,1,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288
5108-ADXWO,1,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725
5110-CHOPY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203
5115-GZDEL,1,United States,California,Chula Vista,91911,"32.607964, -117.059459",32.607964,-117.059459
5115-SQAAU,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049
5117-IFGPS,1,United States,California,Tahoe City,96145,"39.178337, -120.162806",39.178337,-120.162806
5117-ZSMHQ,1,United States,California,Pioneer,95666,"38.546999, -120.271114",38.546999,-120.271114
5118-MUEYH,1,United States,California,Grand Terrace,92313,"34.029175, -117.307211",34.029175,-117.307211
5119-KEPFY,1,United States,California,San Jose,95131,"37.387027, -121.897775",37.387027,-121.897775
5119-NZPTV,1,United States,California,Sacramento,95823,"38.475465, -121.443625",38.475465,-121.443625
5120-ZBLAI,1,United States,California,King City,93930,"36.220761, -120.980777",36.220761,-120.980777
5122-CYFXA,1,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508
